"_lat","_lon","access","amenity","armrest","backrest","bench","bin","bus","capacity","changeset","check_date","check_date:shelter","colour","condition","construction:amenity","construction:shelter_type","covered","departures_board","description","direction","fixme","gtfs_id","highway","id","leisure","lit","mapillary","material","name","network","network:wikidata","network:wikipedia","note","operator","passenger_information_display","playground","public_transport","ref","ref:MTA","ref:signed","route_ref","seating","seats","shelter","shelter_type","sport","support","surface","survey:date","tactile_paving","timestamp","two_sided","uid","user","version","wheelchair"
"40.7098577","-73.9884546",,,,,,,,,138243255,,,,,,,,,,,,,,"node/11033263874","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-07T20:16:47Z",,11697944,"kguenther24",1,,
"40.7098297","-73.9884541",,,,,,,,,138243255,,,,,,,,,,,,,,"node/11033263875","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-07T20:16:47Z",,11697944,"kguenther24",1,,
"40.7098421","-73.983472",,,,,,,,,138341013,,,,,,,,,,,,,,"node/11037507285","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-10T14:32:16Z",,11697944,"kguenther24",1,,
"40.7098526","-73.9833572",,,,,,,,,138341013,,,,,,,,,,,,,,"node/11037507286","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-10T14:32:16Z",,11697944,"kguenther24",1,,
"40.7097556","-73.9834535",,,,,,,,,138341013,,,,,,,,,,,,,,"node/11037507287","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-10T14:32:16Z",,11697944,"kguenther24",1,,
"40.7097691","-73.9833434",,,,,,,,,138341013,,,,,,,,,,,,,,"node/11037507288","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-10T14:32:16Z",,11697944,"kguenther24",1,,
"40.7128758","-73.9911464",,,,,,,,,147840030,,,,,,,,,,,,,,"node/11658565472","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2024-02-24T02:46:34Z",,11697944,"kguenther24",1,,
"40.7127787","-73.9916452",,,,,,,,,147840030,,,,,,,,,,,,,,"node/11658565550","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2024-02-24T02:46:34Z",,11697944,"kguenther24",1,,
"40.7128295","-73.9916524",,,,,,,,,147840030,,,,,,,,,,,,,,"node/11658565551","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2024-02-24T02:46:34Z",,11697944,"kguenther24",1,,
"40.7226067","-73.9726034",,,,,,,,,124617726,,,,,,,,,,,,,,"node/9938286610","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-08T02:10:21Z",,4082127,"mbeyerle",1,,
"40.7226317","-73.9726164",,,,,,,,,124617726,,,,,,,,,,,,,,"node/9938286611","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-08T02:10:21Z",,4082127,"mbeyerle",1,,
"40.722673","-73.9725966",,,,,,,,,124617726,,,,,,,,,,,,,,"node/9938286612","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-08T02:10:21Z",,4082127,"mbeyerle",1,,
"40.7216845","-73.9728558",,,,,"yes",,,,113577462,,,,,,,,,,,,,,"node/9238679925","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-11-09T18:11:33Z",,4082127,"mbeyerle",1,,
"40.7217193","-73.9728443",,,,,"yes",,,,113577462,,,,,,,,,,,,,,"node/9238679926","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-11-09T18:11:33Z",,4082127,"mbeyerle",1,,
"40.7217553","-73.9728287",,,,,"yes",,,,113577462,,,,,,,,,,,,,,"node/9238679927","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-11-09T18:11:33Z",,4082127,"mbeyerle",1,,
"40.7217857","-73.9728318",,,,,"yes",,,,113577462,,,,,,,,,,,,,,"node/9238679928","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-11-09T18:11:33Z",,4082127,"mbeyerle",1,,
"40.7218185","-73.9728104",,,,,"yes",,,,113577462,,,,,,,,,,,,,,"node/9238679929","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-11-09T18:11:33Z",,4082127,"mbeyerle",1,,
"40.7218478","-73.9728125",,,,,"yes",,,,113577462,,,,,,,,,,,,,,"node/9238679930","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-11-09T18:11:33Z",,4082127,"mbeyerle",1,,
"40.7218814","-73.9727869",,,,,"yes",,,,113577462,,,,,,,,,,,,,,"node/9238679931","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-11-09T18:11:33Z",,4082127,"mbeyerle",1,,
"40.7194903","-73.9733815",,,,,,,,,121788205,,,,,,,,,,,,,,"node/9787041744","picnic_table","yes",,"metal",,,,,,,,,,,,,,,,,,,,,,,"2022-05-31T23:50:01Z",,4082127,"mbeyerle",1,,
"40.71954","-73.9733719",,,,,,,,,121788205,,,,,,,,,,,,,,"node/9787041745","picnic_table","yes",,"metal",,,,,,,,,,,,,,,,,,,,,,,"2022-05-31T23:50:01Z",,4082127,"mbeyerle",1,,
"40.7195623","-73.9733526",,,,,,,,,121788205,,,,,,,,,,,,,,"node/9787041746","picnic_table","yes",,"metal",,,,,,,,,,,,,,,,,,,,,,,"2022-05-31T23:50:01Z",,4082127,"mbeyerle",1,,
"40.7195924","-73.9733538",,,,,,,,,121788205,,,,,,,,,,,,,,"node/9787041747","picnic_table","yes",,"metal",,,,,,,,,,,,,,,,,,,,,,,"2022-05-31T23:50:01Z",,4082127,"mbeyerle",1,,
"40.719617","-73.9733388",,,,,,,,,121788205,,,,,,,,,,,,,,"node/9787041748","picnic_table","yes",,"metal",,,,,,,,,,,,,,,,,,,,,,,"2022-05-31T23:50:01Z",,4082127,"mbeyerle",1,,
"40.7190433","-73.9735137",,,,,,,,,121788205,,,,,,,,,,,,,,"node/9787041773","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2022-05-31T23:50:01Z",,4082127,"mbeyerle",1,,
"40.7190087","-73.9735282",,,,,,,,,121788205,,,,,,,,,,,,,,"node/9787041774","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2022-05-31T23:50:01Z",,4082127,"mbeyerle",1,,
"40.7189057","-73.9735648",,,,,,,,,121788205,,,,,,,,,,,,,,"node/9787041775","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2022-05-31T23:50:01Z",,4082127,"mbeyerle",1,,
"40.7188797","-73.973569",,,,,,,,,121788205,,,,,,,,,,,,,,"node/9787041776","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2022-05-31T23:50:01Z",,4082127,"mbeyerle",1,,
"40.7184346","-73.9737163",,,,,,,,,121788205,,,,,,,,,,,,,,"node/9787041782","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2022-05-31T23:50:01Z",,4082127,"mbeyerle",1,,
"40.71841","-73.9737314",,,,,,,,,121788205,,,,,,,,,,,,,,"node/9787041783","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2022-05-31T23:50:01Z",,4082127,"mbeyerle",1,,
"40.7183006","-73.9737674",,,,,,,,,121788205,,,,,,,,,,,,,,"node/9787041784","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2022-05-31T23:50:01Z",,4082127,"mbeyerle",1,,
"40.7103088","-73.9813032",,,,,,,,,138341013,,,,,,,,,,,,,,"node/11037507227","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-10T14:32:16Z",,11697944,"kguenther24",1,,
"40.710317","-73.9812347",,,,,,,,,138341013,,,,,,,,,,,,,,"node/11037507228","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-10T14:32:16Z",,11697944,"kguenther24",1,,
"40.7102539","-73.9812955",,,,,,,,,138341013,,,,,,,,,,,,,,"node/11037507229","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-10T14:32:16Z",,11697944,"kguenther24",1,,
"40.7102597","-73.9812247",,,,,,,,,138341013,,,,,,,,,,,,,,"node/11037507230","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-10T14:32:16Z",,11697944,"kguenther24",1,,
"40.7313421","-73.9769663",,,,,,,,,136885652,,,,,,,"no",,,,,,,"node/8023161893","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-06-02T22:19:34Z",,19462863,"RenardDesMers",2,,
"40.7313729","-73.9769475",,,,,,,,,136885652,,,,,,,"no",,,,,,,"node/8023161894","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-06-02T22:19:39Z",,19462863,"RenardDesMers",2,,
"40.7314013","-73.9769191",,,,,,,,,136885652,,,,,,,"no",,,,,,,"node/8023161895","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-06-02T22:19:23Z",,19462863,"RenardDesMers",2,,
"40.737984","-73.9764507",,,,,,,,,96620008,,,,,,,,,,,,,,"node/8270812886","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-12-29T18:15:46Z",,5156387,"zhik",1,,
"40.7379593","-73.9764732",,,,,,,,,96620008,,,,,,,,,,,,,,"node/8270812887","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-12-29T18:15:46Z",,5156387,"zhik",1,,
"40.73794","-73.9764894",,,,,,,,,96620008,,,,,,,,,,,,,,"node/8270812888","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-12-29T18:15:46Z",,5156387,"zhik",1,,
"40.7042783","-74.0177127",,,,,"yes",,,,125129347,,,"#ff8647",,,,,,,,,,,"node/9964942293","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042854","-74.0177304",,,,,"yes",,,,125129347,,,,,,,,,,,,,,"node/9964942294","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042907","-74.0177579",,,,,"yes",,,,125129347,,,,,,,,,,,,,,"node/9964942295","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042996","-74.0177978",,,,,"yes",,,,125129347,,,,,,,,,,,,,,"node/9964942296","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.704264","-74.0178179",,,,,"yes",,,,125129347,,,,,,,,,,,,,,"node/9964942297","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042981","-74.0178357",,,,,"yes",,,,125129347,,,,,,,,,,,,,,"node/9964942298","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042958","-74.0178575",,,,,"yes",,,,125129347,,,,,,,,,,,,,,"node/9964942299","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042933","-74.017887",,,,,"yes",,,,125129347,,,,,,,,,,,,,,"node/9964942300","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042902","-74.0179048",,,,,"yes",,,,125129347,,,,,,,,,,,,,,"node/9964942301","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042945","-74.0179329",,,,,"yes",,,,125129347,,,,,,,,,,,,,,"node/9964942302","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7043126","-74.0179363",,,,,"yes",,,,125129347,,,,,,,,,,,,,,"node/9964942303","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7043314","-74.0179383",,,,,"yes",,,,125129347,,,,,,,,,,,,,,"node/9964942304","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7043207","-74.0179993",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964942305","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.704306","-74.017995",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964942306","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042889","-74.0179899",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964942307","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042767","-74.0180158",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964942308","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042386","-74.0180587",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964942309","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.704275","-74.0180396",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964942310","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042714","-74.0180644",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964942311","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042681","-74.0180952",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964942312","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042561","-74.0181753",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964942313","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042536","-74.0181965",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964942314","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042503","-74.0182159",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964942315","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042452","-74.0182464",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964942316","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042638","-74.0182689",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945017","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042808","-74.0182773",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945018","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042356","-74.0183262",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945019","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.70425","-74.0183272",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945020","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042478","-74.0183477",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945021","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042287","-74.0183554",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945022","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042201","-74.0183866",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945023","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042185","-74.0184094",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945024","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042447","-74.0183752",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945025","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042406","-74.0184043",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945026","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042638","-74.0183768",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945027","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042889","-74.0183349",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945028","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042816","-74.0183916",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945029","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042775","-74.0184191",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945030","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042351","-74.0184352",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945031","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042531","-74.0184402",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945032","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7042706","-74.0184426",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945033","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7043659","-74.018525",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945034","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.704387","-74.0185301",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945035","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7044303","-74.0184754",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945036","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7044356","-74.0184211",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945037","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7044425","-74.0183805",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945038","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7044463","-74.0183587",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945039","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7046252","-74.0174277",,,,,,,,,129796923,,,,,,,"no",,,,,,,"node/9964945040","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-12-06T20:13:52Z",,710097,"TalibKwylie",2,,
"40.7046524","-74.0174153",,,,,,,,,129796923,,,,,,,"no",,,,,,,"node/9964945041","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-12-06T20:13:57Z",,710097,"TalibKwylie",2,,
"40.7046976","-74.0174458",,,,,,,,,129796923,,,,,,,"no",,,,,,,"node/9964945042","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-12-06T20:13:54Z",,710097,"TalibKwylie",2,,
"40.7046898","-74.0174186",,,,,,,,,129796923,,,,,,,"no",,,,,,,"node/9964945043","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-12-06T20:13:51Z",,710097,"TalibKwylie",2,,
"40.7046598","-74.0174438",,,,,,,,,129796923,,,,,,,"no",,,,,,,"node/9964945044","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-12-06T20:13:56Z",,710097,"TalibKwylie",2,,
"40.704642","-74.0174485",,,,,,,,,129796923,,,,,,,"no",,,,,,,"node/9964945045","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-12-06T20:13:59Z",,710097,"TalibKwylie",2,,
"40.7044885","-74.0180302",,,,,,,,,125129347,,,,,,,,,,,,,,"node/9964945046","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-08-19T23:10:46Z",,13817848,"Djdnfivkenfnfnfdncnnd",1,,
"40.7335556","-73.9846844",,,,,"yes",,,,136472391,,,"#566c28",,,,,,,,,,,"node/10922519738","picnic_table","no",,"concrete",,,,,,,,,,,,,,,,,,,,"wood",,,"2023-05-23T20:43:14Z",,19358476,"Sonalmc",1,,
"40.705168","-74.0039991",,,,,,,,,138209158,,,,,,,,,,,,,,"node/11031452721","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-07T01:48:35Z",,11697944,"kguenther24",1,,
"40.7051598","-74.0039603",,,,,,,,,138209158,,,,,,,,,,,,,,"node/11031452722","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-07T01:48:35Z",,11697944,"kguenther24",1,,
"40.7051296","-74.0039574",,,,,,,,,138209158,,,,,,,,,,,,,,"node/11031452723","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-07T01:48:35Z",,11697944,"kguenther24",1,,
"40.7367271","-73.9753213",,,,,,,,,138386400,,,,,,,,,,,,,,"node/11040006811","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-11T15:52:18Z",,11697944,"kguenther24",1,,
"40.7366977","-73.9752946",,,,,,,,,138386400,,,,,,,,,,,,,,"node/11040006812","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-11T15:52:18Z",,11697944,"kguenther24",1,,
"40.7366699","-73.975322",,,,,,,,,138386400,,,,,,,,,,,,,,"node/11040006813","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-11T15:52:18Z",,11697944,"kguenther24",1,,
"40.7366497","-73.9752587",,,,,,,,,138386400,,,,,,,,,,,,,,"node/11040006814","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-11T15:52:18Z",,11697944,"kguenther24",1,,
"40.7370019","-73.9753835",,,,,,,,,138386400,,,,,,,,,,,,,,"node/11040007075","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-11T15:52:18Z",,11697944,"kguenther24",1,,
"40.7364465","-73.975994",,,,,,,,,138386400,,,,,,,,,,,,,,"node/11040007080","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2023-07-11T15:52:18Z",,11697944,"kguenther24",1,,
"40.7364359","-73.9759704",,,,,,,,,138386400,,,,,,,,,,,,,,"node/11040007081","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2023-07-11T15:52:18Z",,11697944,"kguenther24",1,,
"40.6983019","-73.9996613",,,,,,,,,140558951,,,,,,,,,,,,,,"node/11154431385","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-08-29T20:29:05Z",,20111970,"BBP1",2,,
"40.6981502","-73.9990322",,,,,,,,,140558566,,,,,,,,,,,,,,"node/11154474661","picnic_table",,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-08-29T20:18:25Z",,20111970,"BBP1",1,,
"40.7318983","-73.9985673",,,,,,,,,145346565,,,,,,,,,,,,,,"node/11435810871","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-20T21:13:35Z",,11697944,"kguenther24",1,,
"40.7318681","-73.9985898",,,,,,,,,145346565,,,,,,,,,,,,,,"node/11435810872","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-20T21:13:35Z",,11697944,"kguenther24",1,,
"40.7319157","-73.9984735",,,,,,,,,145346565,,,,,,,,,,,,,,"node/11435810873","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-20T21:13:35Z",,11697944,"kguenther24",1,,
"40.7319019","-73.9984353",,,,,,,,,145346565,,,,,,,,,,,,,,"node/11435810874","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-20T21:13:35Z",,11697944,"kguenther24",1,,
"40.7318281","-73.998412",,,,,,,,,145346565,,,,,,,,,,,,,,"node/11435810875","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-20T21:13:35Z",,11697944,"kguenther24",1,,
"40.7318007","-73.9984305",,,,,,,,,145346565,,,,,,,,,,,,,,"node/11435810876","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-20T21:13:35Z",,11697944,"kguenther24",1,,
"40.7317958","-73.9985621",,,,,,,,,145346565,,,,,,,,,,,,,,"node/11435810877","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-20T21:13:35Z",,11697944,"kguenther24",1,,
"40.731779","-73.9985259",,,,,,,,,145346565,,,,,,,,,,,,,,"node/11435810878","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-20T21:13:35Z",,11697944,"kguenther24",1,,
"40.7311848","-73.9991528",,,,,"yes",,,,145346565,,,,,,,,,,,,,,"node/11435811084","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2023-12-20T21:13:35Z",,11697944,"kguenther24",1,,
